Momento,Eólico,Fotovoltaico,Bioenergías,Hidráulico,% Demanda Abastecida
2022-02-06 01:10:00,1397.66,0.0,133.64,160.31,12.67
2022-02-06 01:15:00,1355.44,0.0,133.74,160.46,12.35
2022-02-06 01:20:00,1307.02,0.0,133.71,160.43,12.02
2022-02-06 01:25:00,1315.33,0.0,133.76,161.01,12.13
2022-02-06 01:30:00,1281.72,0.0,133.79,159.96,11.96
2022-02-06 01:35:00,1278.09,0.0,134.56,160.2,11.96
2022-02-06 01:40:00,1268.12,0.0,133.65,160.52,11.92
2022-02-06 01:45:00,1258.87,0.0,133.22,160.01,11.87
2022-02-06 01:50:00,1227.44,0.0,135.14,160.88,11.57
2022-02-06 01:55:00,1229.58,0.0,134.14,160.78,11.67
2022-02-06 02:00:00,1217.37,0.0,133.25,160.55,11.59
2022-02-06 02:05:00,1167.95,0.0,132.45,160.39,11.27
2022-02-06 02:10:00,1128.06,0.0,134.8,160.08,11.02
2022-02-06 02:15:00,1110.62,0.0,134.05,159.68,10.91
2022-02-06 02:20:00,1092.44,0.0,133.77,160.55,10.83
2022-02-06 02:25:00,1103.92,0.0,132.55,160.07,10.91
2022-02-06 02:30:00,1092.27,0.0,131.62,160.36,10.89
2022-02-06 02:35:00,1096.04,0.0,132.12,159.59,10.99
2022-02-06 02:40:00,1105.61,0.0,132.17,159.1,11.12
2022-02-06 02:45:00,1098.93,0.0,131.94,159.84,11.03
2022-02-06 02:50:00,1103.88,0.0,131.52,159.56,11.07
2022-02-06 02:55:00,1103.94,0.0,133.2,160.1,11.02
2022-02-06 03:00:00,1122.97,0.0,132.96,158.9,11.19
2022-02-06 03:05:00,1144.43,0.0,132.94,160.05,11.31
2022-02-06 03:10:00,1134.84,0.0,133.4,160.26,11.28
2022-02-06 03:15:00,1122.97,0.0,132.55,159.64,11.22
2022-02-06 03:20:00,1103.23,0.0,133.84,159.69,11.11
2022-02-06 03:25:00,1098.64,0.0,134.66,160.13,11.1
2022-02-06 03:30:00,1083.38,0.0,135.84,160.97,10.9
2022-02-06 03:35:00,1089.5,0.0,135.65,160.1,10.92
2022-02-06 03:40:00,1071.56,0.0,133.62,159.69,10.85
2022-02-06 03:45:00,1029.7,0.0,132.73,160.3,10.46
2022-02-06 03:50:00,1020.74,0.0,133.29,161.3,10.4
2022-02-06 03:55:00,1021.81,0.0,132.78,160.99,10.43
2022-02-06 04:00:00,1028.55,0.0,133.0,160.15,10.47
2022-02-06 04:05:00,1032.78,0.0,132.19,160.57,10.54
2022-02-06 04:10:00,1035.8,0.0,131.21,159.97,10.57
2022-02-06 04:15:00,1032.33,0.0,130.15,160.27,10.6
2022-02-06 04:20:00,1004.04,0.0,130.64,160.69,10.36
2022-02-06 04:25:00,986.95,0.0,131.87,160.42,10.25
2022-02-06 04:30:00,975.69,0.0,132.27,160.06,10.17
2022-02-06 04:35:00,981.27,0.0,130.86,159.89,10.23
2022-02-06 04:40:00,978.72,0.0,131.54,160.26,10.21
2022-02-06 04:45:00,971.31,0.0,132.83,160.29,10.16
2022-02-06 04:50:00,965.86,0.0,132.25,159.75,10.23
2022-02-06 04:55:00,983.48,0.0,133.38,160.03,10.29
2022-02-06 05:00:00,979.23,0.0,132.75,159.2,10.33
2022-02-06 05:05:00,965.17,0.0,133.46,159.32,10.19
2022-02-06 05:10:00,956.43,0.0,132.24,159.8,10.2
2022-02-06 05:15:00,937.29,0.0,132.85,159.16,10.04
2022-02-06 05:20:00,943.84,0.0,132.99,159.27,10.1
2022-02-06 05:25:00,943.2,0.0,133.28,159.77,10.06
2022-02-06 05:30:00,956.66,0.0,133.19,159.86,10.2
2022-02-06 05:35:00,967.7,0.0,134.88,160.15,10.32
2022-02-06 05:40:00,978.27,0.0,135.42,160.6,10.42
2022-02-06 05:45:00,977.73,0.0,134.92,159.91,10.43
2022-02-06 05:50:00,992.61,0.0,136.16,160.78,10.67
2022-02-06 05:55:00,1006.04,0.0,136.22,161.03,10.81
2022-02-06 06:00:00,989.26,0.0,137.09,161.27,10.67
2022-02-06 06:05:00,1005.61,0.0,137.03,160.74,10.86
2022-02-06 06:10:00,1009.75,0.0,137.44,160.48,10.85
2022-02-06 06:15:00,1001.94,0.0,138.39,160.36,10.9
2022-02-06 06:20:00,1011.38,0.0,140.13,160.04,11.07
2022-02-06 06:25:00,1012.08,0.0,140.89,159.57,11.2
2022-02-06 06:30:00,1034.57,0.0,143.25,160.05,11.52
2022-02-06 06:35:00,1053.5,0.0,144.5,160.62,11.73
2022-02-06 06:40:00,1047.53,0.0,144.42,160.82,11.74
2022-02-06 06:45:00,1064.3,0.0,145.46,159.81,12.02
2022-02-06 06:50:00,1094.64,0.0,144.46,159.8,12.34
2022-02-06 06:55:00,1155.86,0.0,143.95,159.32,12.96
2022-02-06 07:00:00,1183.29,0.0,144.32,159.76,13.21
2022-02-06 07:05:00,1184.86,0.0,144.73,159.41,13.24
2022-02-06 07:10:00,1195.19,0.9,144.26,159.37,13.32
2022-02-06 07:15:00,1197.34,4.81,143.62,160.32,13.4
2022-02-06 07:20:00,1192.12,10.56,144.47,160.22,13.38
2022-02-06 07:25:00,1197.96,19.66,143.49,160.29,13.54
2022-02-06 07:30:00,1202.62,35.89,142.65,159.59,13.72
2022-02-06 07:35:00,1210.96,58.18,142.99,159.34,13.99
2022-02-06 07:40:00,1146.61,85.55,144.06,159.38,13.73
2022-02-06 07:45:00,1129.93,114.19,144.39,159.75,13.87
2022-02-06 07:50:00,1092.3,141.47,144.05,159.61,13.73
2022-02-06 07:55:00,1037.14,174.71,143.24,160.05,13.42
2022-02-06 08:00:00,1034.36,243.67,143.7,159.6,13.96
2022-02-06 08:05:00,962.48,296.7,143.75,159.37,13.79
2022-02-06 08:10:00,903.12,348.47,143.54,159.78,13.69
2022-02-06 08:15:00,861.75,403.82,143.39,159.66,13.77
2022-02-06 08:20:00,844.11,455.56,142.68,159.16,13.97
2022-02-06 08:25:00,820.97,494.54,143.98,158.71,14.07
2022-02-06 08:30:00,779.17,533.43,144.11,158.73,14.02
2022-02-06 08:35:00,768.03,581.83,142.58,159.1,14.22
2022-02-06 08:40:00,776.69,623.44,143.9,158.25,14.63
2022-02-06 08:45:00,787.41,662.62,144.35,158.21,15.02
2022-02-06 08:50:00,783.8,694.18,145.0,158.96,15.19
2022-02-06 08:55:00,807.8,713.37,145.77,158.45,15.54
2022-02-06 09:00:00,815.34,724.98,144.59,159.0,15.65
2022-02-06 09:05:00,816.23,736.83,145.38,158.8,15.63
2022-02-06 09:10:00,790.09,747.05,142.6,158.96,15.28
2022-02-06 09:15:00,799.85,750.06,142.67,159.54,15.49
2022-02-06 09:20:00,787.39,768.38,142.58,158.78,15.59
2022-02-06 09:25:00,817.11,778.1,141.6,158.26,15.72
2022-02-06 09:30:00,847.4,787.72,142.03,158.54,15.95
2022-02-06 09:35:00,846.35,789.89,142.39,158.82,15.9
2022-02-06 09:40:00,871.21,797.67,141.72,157.19,16.23
2022-02-06 09:45:00,849.48,796.71,143.2,158.14,15.94
2022-02-06 09:50:00,839.56,797.12,143.35,158.44,15.82
2022-02-06 09:55:00,819.67,785.44,142.68,159.12,15.53
2022-02-06 10:00:00,775.13,795.96,142.73,166.78,15.19
2022-02-06 10:05:00,764.48,763.47,143.59,166.57,14.86
2022-02-06 10:10:00,783.57,809.92,143.11,166.03,15.33
2022-02-06 10:15:00,790.88,805.96,141.89,167.02,15.26
2022-02-06 10:20:00,794.57,798.09,142.18,166.97,15.13
2022-02-06 10:25:00,776.22,811.17,142.58,166.82,15.08
2022-02-06 10:30:00,746.08,810.34,142.94,166.6,14.8
2022-02-06 10:35:00,765.77,837.19,142.89,166.53,15.07
2022-02-06 10:40:00,742.97,830.99,143.26,166.37,14.75
2022-02-06 10:45:00,712.8,844.44,141.86,166.17,14.68
2022-02-06 10:50:00,705.55,852.34,143.63,166.37,14.56
2022-02-06 10:55:00,693.86,859.71,142.78,166.38,14.5
2022-02-06 11:00:00,681.25,867.79,143.08,166.4,14.47
2022-02-06 11:05:00,669.23,870.34,142.98,166.68,14.35
2022-02-06 11:10:00,673.28,888.74,143.22,165.81,14.56
2022-02-06 11:15:00,685.1,903.97,143.42,166.64,14.72
2022-02-06 11:20:00,652.7,890.2,141.97,166.68,14.34
2022-02-06 11:25:00,660.76,895.05,142.49,167.28,14.32
2022-02-06 11:30:00,701.66,916.82,143.76,166.71,14.71
2022-02-06 11:35:00,714.68,913.29,143.79,165.89,14.76
2022-02-06 11:40:00,703.26,898.45,143.61,165.73,14.56
2022-02-06 11:45:00,703.33,879.79,143.6,166.03,14.35
2022-02-06 11:50:00,703.55,898.93,143.17,166.06,14.62
2022-02-06 11:55:00,709.67,905.21,142.57,165.91,14.72
2022-02-06 12:00:00,709.33,896.69,140.87,165.77,14.59
2022-02-06 12:05:00,672.46,894.84,140.3,166.8,14.38
2022-02-06 12:10:00,684.16,889.03,143.11,166.32,14.42
2022-02-06 12:15:00,702.84,871.01,142.34,166.64,14.33
2022-02-06 12:20:00,719.76,860.97,142.82,166.65,14.33
2022-02-06 12:25:00,735.0,844.79,142.02,166.73,14.31
2022-02-06 12:30:00,744.89,851.53,141.95,166.71,14.35
2022-02-06 12:35:00,739.66,866.29,141.71,166.24,14.64
2022-02-06 12:40:00,744.46,858.94,141.15,166.49,14.62
2022-02-06 12:45:00,764.05,851.62,139.65,166.17,14.66
2022-02-06 12:50:00,757.3,816.02,140.5,166.28,14.35
2022-02-06 12:55:00,767.41,860.82,140.84,166.34,14.8
2022-02-06 13:00:00,745.22,877.19,141.18,166.85,14.68
2022-02-06 13:05:00,770.98,887.18,139.65,169.83,14.93
2022-02-06 13:10:00,763.5,899.77,140.05,174.11,14.97
2022-02-06 13:15:00,783.71,902.53,140.44,174.07,15.19
2022-02-06 13:20:00,815.32,896.73,138.81,173.19,15.36
2022-02-06 13:25:00,775.6,910.55,138.65,173.06,15.15
2022-02-06 13:30:00,800.1,902.41,139.53,173.91,15.31
2022-02-06 13:35:00,812.86,898.65,140.22,173.75,15.34
2022-02-06 13:40:00,851.67,910.48,140.03,173.78,15.71
2022-02-06 13:45:00,838.61,919.62,139.55,173.54,15.75
2022-02-06 13:50:00,830.25,889.04,137.92,173.27,15.41
2022-02-06 13:55:00,856.22,876.55,140.57,174.02,15.55
2022-02-06 14:00:00,854.95,882.82,140.47,173.09,15.59
2022-02-06 14:05:00,906.82,868.19,140.21,173.45,15.86
2022-02-06 14:10:00,894.39,899.25,139.79,173.21,16.03
2022-02-06 14:15:00,884.68,850.68,141.54,173.27,15.67
2022-02-06 14:20:00,873.52,857.86,141.99,173.16,15.54
2022-02-06 14:25:00,893.86,904.98,142.03,173.5,16.06
2022-02-06 14:30:00,944.88,922.33,141.41,172.56,16.57
2022-02-06 14:35:00,971.51,918.4,142.05,172.77,16.73
2022-02-06 14:40:00,987.91,927.59,141.61,173.24,16.93
2022-02-06 14:45:00,1003.65,932.2,142.21,173.52,17.06
2022-02-06 14:50:00,1000.49,932.09,141.35,172.94,17.09
2022-02-06 14:55:00,994.43,928.99,140.84,172.91,17.05
2022-02-06 15:00:00,1022.91,939.92,139.82,172.79,17.35
2022-02-06 15:05:00,1028.55,935.57,140.22,173.51,17.25
2022-02-06 15:10:00,1047.27,906.8,141.87,172.68,17.31
2022-02-06 15:15:00,1068.13,929.85,140.8,173.49,17.52
2022-02-06 15:20:00,1073.25,930.21,142.05,173.37,17.56
2022-02-06 15:25:00,1109.68,929.78,142.33,173.36,17.78
2022-02-06 15:30:00,1156.03,911.95,141.46,173.57,17.98
2022-02-06 15:35:00,1132.04,925.47,141.98,174.01,17.9
2022-02-06 15:40:00,1115.37,924.76,142.42,177.2,17.86
2022-02-06 15:45:00,1119.22,924.07,141.8,177.47,17.92
2022-02-06 15:50:00,1128.68,926.48,139.36,177.58,17.92
2022-02-06 15:55:00,1150.96,927.1,140.82,177.33,18.13
2022-02-06 16:00:00,1140.57,922.67,141.74,177.35,17.97
2022-02-06 16:05:00,1140.54,927.02,141.9,178.35,17.92
2022-02-06 16:10:00,1157.97,929.57,140.7,177.71,18.34
2022-02-06 16:15:00,1160.89,939.26,140.98,177.33,18.42
2022-02-06 16:20:00,1211.91,937.73,141.35,177.18,18.88
2022-02-06 16:25:00,1161.15,937.26,140.89,177.18,18.58
2022-02-06 16:30:00,1147.52,936.36,140.4,177.8,18.31
2022-02-06 16:35:00,1160.83,930.76,138.7,177.67,18.33
2022-02-06 16:40:00,1172.74,927.43,140.32,178.07,18.45
2022-02-06 16:45:00,1195.47,926.38,139.39,177.92,18.57
2022-02-06 16:50:00,1151.61,906.04,140.7,177.49,18.12
2022-02-06 16:55:00,1169.52,898.23,141.02,177.9,18.11
2022-02-06 17:00:00,1219.24,867.96,143.12,177.58,18.36
2022-02-06 17:05:00,1236.67,889.6,142.47,177.14,18.63
2022-02-06 17:10:00,1196.01,823.92,143.31,177.79,17.82
2022-02-06 17:15:00,1231.75,866.23,142.69,177.77,18.4
2022-02-06 17:20:00,1265.96,806.85,141.54,177.57,18.14
2022-02-06 17:25:00,1310.72,775.74,140.99,177.22,18.19
2022-02-06 17:30:00,1280.29,780.07,142.02,177.63,18.02
2022-02-06 17:35:00,1276.25,786.1,140.79,177.73,18.02
2022-02-06 17:40:00,1276.02,813.69,141.39,177.23,18.27
2022-02-06 17:45:00,1253.51,818.29,140.62,177.26,18.17
2022-02-06 17:50:00,1274.88,837.22,142.76,177.74,18.42
2022-02-06 17:55:00,1276.43,840.75,142.84,177.22,18.57
2022-02-06 18:00:00,1310.36,877.84,142.7,177.29,19.15
2022-02-06 18:05:00,1285.42,827.59,140.88,177.69,18.41
2022-02-06 18:10:00,1271.62,857.47,142.83,177.29,18.54
2022-02-06 18:15:00,1264.18,835.41,142.59,177.53,18.3
2022-02-06 18:20:00,1239.16,834.9,143.53,177.58,18.2
2022-02-06 18:25:00,1211.7,811.08,142.69,178.12,17.76
2022-02-06 18:30:00,1207.01,800.35,143.4,177.76,17.66
2022-02-06 18:35:00,1233.83,765.46,144.3,177.42,17.71
2022-02-06 18:40:00,1208.55,744.63,144.37,178.06,17.43
2022-02-06 18:45:00,1233.51,703.11,144.71,177.84,17.18
2022-02-06 18:50:00,1231.68,672.31,143.29,178.11,16.86
2022-02-06 18:55:00,1267.71,608.57,144.13,177.59,16.63
2022-02-06 19:00:00,1263.03,580.81,145.37,177.52,16.33
2022-02-06 19:05:00,1276.65,525.02,144.61,177.65,15.99
2022-02-06 19:10:00,1294.21,483.76,144.41,176.73,15.89
2022-02-06 19:15:00,1319.74,430.06,144.09,175.91,15.66
2022-02-06 19:20:00,1336.6,385.25,144.54,177.03,15.46
2022-02-06 19:25:00,1342.1,327.37,144.31,177.22,14.98
2022-02-06 19:30:00,1375.21,280.8,143.36,177.27,14.92
2022-02-06 19:35:00,1385.58,236.13,143.98,159.72,14.5
2022-02-06 19:40:00,1386.2,190.21,144.72,160.05,14.1
2022-02-06 19:45:00,1352.32,148.95,144.73,161.32,13.44
2022-02-06 19:50:00,1349.63,113.7,144.68,161.19,13.08
2022-02-06 19:55:00,1340.58,71.19,144.86,160.79,12.7
2022-02-06 20:00:00,1336.48,37.78,145.2,160.59,12.26
2022-02-06 20:05:00,1334.26,18.82,145.02,160.69,11.94
2022-02-06 20:10:00,1349.67,10.38,142.73,160.9,11.74
2022-02-06 20:15:00,1361.09,4.5,143.74,160.42,11.59
2022-02-06 20:20:00,1355.74,0.67,143.06,160.8,11.38
2022-02-06 20:25:00,1342.59,0.0,142.81,161.4,11.18
2022-02-06 20:30:00,1349.11,0.0,144.23,160.18,11.14
2022-02-06 20:35:00,1360.79,0.0,143.36,160.96,11.16
2022-02-06 20:40:00,1366.41,0.0,143.77,160.28,11.12
2022-02-06 20:45:00,1366.21,0.0,143.41,160.64,11.07
2022-02-06 20:50:00,1376.86,0.0,143.27,161.13,11.09
2022-02-06 20:55:00,1379.29,0.0,144.25,161.64,11.07
2022-02-06 21:00:00,1425.62,0.0,143.86,161.35,11.38
2022-02-06 21:05:00,1435.32,0.0,143.13,160.87,11.32
2022-02-06 21:10:00,1484.61,0.0,143.49,160.59,11.6
2022-02-06 21:15:00,1507.85,0.0,143.26,160.63,11.74
2022-02-06 21:20:00,1553.18,0.0,142.56,161.07,12.02
2022-02-06 21:25:00,1595.49,0.0,140.64,160.84,12.27
2022-02-06 21:30:00,1599.57,0.0,142.15,160.79,12.31
2022-02-06 21:35:00,1642.11,0.0,143.33,160.72,12.65
2022-02-06 21:40:00,1660.09,0.0,142.72,160.69,12.81
2022-02-06 21:45:00,1689.98,0.0,142.43,161.11,12.93
2022-02-06 21:50:00,1724.63,0.0,143.28,152.28,13.19
2022-02-06 21:55:00,1756.03,0.0,144.3,151.38,13.47
2022-02-06 22:00:00,1766.32,0.0,144.36,151.68,13.45
2022-02-06 22:05:00,1797.36,0.0,143.37,152.83,13.68
2022-02-06 22:10:00,1829.92,0.0,144.5,152.38,13.92
2022-02-06 22:15:00,1856.49,0.0,144.43,151.92,14.13
2022-02-06 22:20:00,1887.7,0.0,143.51,151.47,14.4
2022-02-06 22:25:00,1929.94,0.0,143.86,152.43,14.73
2022-02-06 22:30:00,1963.18,0.0,143.89,151.6,15.04
2022-02-06 22:35:00,1964.46,0.0,144.43,152.53,15.1
2022-02-06 22:40:00,1963.77,0.0,142.97,152.28,15.09
2022-02-06 22:45:00,1966.79,0.0,145.41,151.99,15.14
2022-02-06 22:50:00,1958.84,0.0,146.56,152.76,15.19
2022-02-06 22:55:00,1964.5,0.0,146.72,152.91,15.26
2022-02-06 23:00:00,1957.17,0.0,146.08,152.2,15.31
2022-02-06 23:05:00,2007.84,0.0,146.75,153.69,15.73
2022-02-06 23:10:00,2036.62,0.0,146.98,154.0,16.24
2022-02-06 23:15:00,2026.24,0.0,147.84,153.26,16.01
2022-02-06 23:20:00,2035.25,0.0,147.23,153.64,16.1
2022-02-06 23:25:00,2082.37,0.0,147.35,153.24,16.46
2022-02-06 23:30:00,2089.89,0.0,147.41,153.6,16.58
2022-02-06 23:35:00,2100.66,0.0,146.88,153.77,16.7
2022-02-06 23:40:00,2075.43,0.0,147.12,153.48,16.58
2022-02-06 23:45:00,2071.19,0.0,148.19,153.69,16.6
2022-02-06 23:50:00,2070.69,0.0,146.9,153.34,16.7
2022-02-06 23:55:00,2054.18,0.0,146.17,153.03,16.73
2022-02-07 00:00:00,2058.63,0.0,146.39,152.2,16.73
2022-02-07 00:05:00,2062.52,0.0,146.47,153.72,16.96
2022-02-07 00:10:00,2029.06,0.0,145.88,153.15,16.78
2022-02-07 00:15:00,1982.33,0.0,146.35,152.86,16.41
2022-02-07 00:20:00,1965.06,0.0,146.45,153.04,16.37
2022-02-07 00:25:00,1967.34,0.0,147.25,152.66,16.5
2022-02-07 00:30:00,1963.86,0.0,145.14,153.64,16.5
2022-02-07 00:35:00,1960.52,0.0,147.59,153.09,16.65
2022-02-07 00:40:00,1948.6,0.0,147.65,153.14,16.61
2022-02-07 00:45:00,1926.76,0.0,147.34,153.01,16.58
2022-02-07 00:50:00,1942.47,0.0,147.44,153.43,16.78
2022-02-07 00:55:00,1927.57,0.0,146.8,153.69,16.7
2022-02-07 01:00:00,1899.17,0.0,146.77,153.1,16.49
2022-02-07 01:05:00,1891.49,0.0,147.27,153.58,16.54
2022-02-07 01:10:00,1880.48,0.0,147.42,153.21,16.54
2022-02-07 01:15:00,1896.71,0.0,147.47,153.47,16.71
2022-02-07 01:20:00,1875.46,0.0,145.56,153.14,16.67
2022-02-07 01:25:00,1849.94,0.0,147.77,153.39,16.55
2022-02-07 01:30:00,1845.78,0.0,146.92,153.84,16.61
2022-02-07 01:35:00,1838.62,0.0,145.67,155.63,16.64
2022-02-07 01:40:00,1819.38,0.0,145.85,156.15,16.55
2022-02-07 01:45:00,1831.59,0.0,147.08,155.58,16.69
2022-02-07 01:50:00,1834.83,0.0,147.68,155.21,16.74
2022-02-07 01:55:00,1836.8,0.0,146.03,155.21,16.81
2022-02-07 02:00:00,1834.63,0.0,146.07,155.57,16.94
2022-02-07 02:05:00,1827.14,0.0,145.43,155.83,16.88
2022-02-07 02:10:00,1826.66,0.0,145.6,156.08,16.91
2022-02-07 02:15:00,1818.97,0.0,145.73,155.47,16.96
2022-02-07 02:20:00,1813.32,0.0,146.33,155.73,16.96
2022-02-07 02:25:00,1807.05,0.0,146.21,155.74,17.02
2022-02-07 02:30:00,1821.6,0.0,146.15,156.1,17.14
2022-02-07 02:35:00,1815.8,0.0,146.84,155.84,17.15
2022-02-07 02:40:00,1845.53,0.0,146.88,155.42,17.4
2022-02-07 02:45:00,1841.88,0.0,144.31,155.69,17.38
2022-02-07 02:50:00,1824.15,0.0,145.57,155.59,17.27
2022-02-07 02:55:00,1803.96,0.0,144.97,155.35,17.25
2022-02-07 03:00:00,1767.87,0.0,145.27,155.38,16.95
2022-02-07 03:05:00,1771.22,0.0,144.57,155.31,16.99
2022-02-07 03:10:00,1790.76,0.0,142.64,155.66,16.98
2022-02-07 03:15:00,1785.13,0.0,142.34,156.32,16.99
2022-02-07 03:20:00,1793.28,0.0,145.02,155.99,17.1
2022-02-07 03:25:00,1807.79,0.0,143.84,155.63,17.2
2022-02-07 03:30:00,1816.2,0.0,143.14,156.07,17.33
2022-02-07 03:35:00,1813.52,0.0,142.85,155.44,17.3
2022-02-07 03:40:00,1811.8,0.0,142.88,156.11,17.41
2022-02-07 03:45:00,1824.55,0.0,143.69,155.44,17.41
2022-02-07 03:50:00,1818.66,0.0,145.55,155.82,17.31
2022-02-07 03:55:00,1824.75,0.0,144.69,155.49,17.46
2022-02-07 04:00:00,1797.13,0.0,145.23,155.25,17.25
2022-02-07 04:05:00,1751.66,0.0,144.55,155.5,16.91
2022-02-07 04:10:00,1785.81,0.0,144.08,155.88,17.09
2022-02-07 04:15:00,1783.7,0.0,144.68,155.49,17.22
2022-02-07 04:20:00,1768.85,0.0,143.82,155.42,17.11
2022-02-07 04:25:00,1734.98,0.0,143.94,155.68,16.9
2022-02-07 04:30:00,1710.24,0.0,144.12,155.74,16.64
2022-02-07 04:35:00,1694.55,0.0,144.26,155.25,16.5
2022-02-07 04:40:00,1686.55,0.0,145.49,155.02,16.46
2022-02-07 04:45:00,1686.99,0.0,145.07,155.46,16.41
2022-02-07 04:50:00,1677.82,0.0,145.1,155.4,16.39
2022-02-07 04:55:00,1677.85,0.0,145.52,155.74,16.22
2022-02-07 05:00:00,1658.6,0.0,145.34,155.76,16.07
2022-02-07 05:05:00,1650.54,0.0,145.36,155.75,15.95
2022-02-07 05:10:00,1615.24,0.0,146.66,155.68,15.58
2022-02-07 05:15:00,1611.2,0.0,146.53,155.34,15.58
2022-02-07 05:20:00,1611.08,0.0,146.19,155.41,15.36
2022-02-07 05:25:00,1595.89,0.0,146.31,155.55,15.17
2022-02-07 05:30:00,1608.62,0.0,146.86,155.36,15.24
2022-02-07 05:35:00,1594.05,0.0,145.71,155.34,15.03
2022-02-07 05:40:00,1588.99,0.0,145.03,155.07,14.94
2022-02-07 05:45:00,1597.97,0.0,145.18,155.25,14.9
2022-02-07 05:50:00,1578.67,0.0,145.82,155.56,14.8
2022-02-07 05:55:00,1578.56,0.0,144.9,155.08,14.78
2022-02-07 06:00:00,1581.41,0.0,144.35,154.74,14.82
2022-02-07 06:05:00,1571.27,0.0,145.18,155.4,14.56
2022-02-07 06:10:00,1573.21,0.0,144.57,156.49,14.47
2022-02-07 06:15:00,1579.88,0.0,146.31,155.86,14.59
2022-02-07 06:20:00,1577.55,0.0,146.25,156.01,14.64
2022-02-07 06:25:00,1561.28,0.0,144.46,156.09,14.55
2022-02-07 06:30:00,1542.69,0.0,144.04,155.21,14.38
2022-02-07 06:35:00,1536.87,0.0,143.76,155.45,14.35
2022-02-07 06:40:00,1534.34,0.0,145.01,155.71,14.36
2022-02-07 06:45:00,1510.72,0.0,145.55,155.23,14.25
2022-02-07 06:50:00,1500.13,0.0,145.87,155.35,14.19
2022-02-07 06:55:00,1497.04,0.0,143.84,144.42,13.97
2022-02-07 07:00:00,1501.5,0.0,144.7,144.55,13.93
2022-02-07 07:05:00,1483.87,0.0,144.71,144.89,13.64
2022-02-07 07:10:00,1485.5,0.34,146.31,144.52,13.55
2022-02-07 07:15:00,1470.43,3.82,145.05,144.42,13.49
2022-02-07 07:20:00,1465.75,9.74,144.85,143.93,13.41
2022-02-07 07:25:00,1460.37,19.61,144.93,143.55,13.31
2022-02-07 07:30:00,1455.22,32.4,144.42,143.08,13.39
2022-02-07 07:35:00,1445.3,51.66,143.88,144.04,13.42
2022-02-07 07:40:00,1430.39,77.54,144.38,146.11,13.45
2022-02-07 07:45:00,1424.16,105.86,144.81,146.45,13.48
2022-02-07 07:50:00,1396.7,151.75,145.47,148.63,13.64
2022-02-07 07:55:00,1343.53,172.6,146.09,149.65,13.25
2022-02-07 08:00:00,1289.64,217.96,145.9,150.41,13.1
2022-02-07 08:05:00,1270.51,275.39,144.66,150.26,13.39
2022-02-07 08:10:00,1231.87,328.53,146.0,149.71,13.38
2022-02-07 08:15:00,1204.06,391.6,144.66,149.46,13.5
2022-02-07 08:20:00,1162.46,449.9,144.22,149.33,13.5
2022-02-07 08:25:00,1147.08,501.52,145.57,149.28,13.79
2022-02-07 08:30:00,1115.75,559.27,144.55,148.71,13.88
2022-02-07 08:35:00,1096.74,616.99,143.85,148.84,13.98
2022-02-07 08:40:00,1053.46,653.35,140.29,148.9,13.84
2022-02-07 08:45:00,1052.97,698.16,140.02,148.53,14.07
2022-02-07 08:50:00,1013.78,745.52,142.26,149.14,14.1
2022-02-07 08:55:00,987.59,763.63,141.71,148.91,13.95
2022-02-07 09:00:00,951.88,779.53,142.16,149.41,13.72
2022-02-07 09:05:00,939.24,783.84,142.45,148.77,13.74
2022-02-07 09:10:00,921.5,789.35,143.63,148.2,13.59
2022-02-07 09:15:00,900.35,792.96,145.64,149.3,13.41
2022-02-07 09:20:00,895.95,803.05,145.98,148.5,13.46
2022-02-07 09:25:00,865.79,818.25,146.2,147.91,13.33
2022-02-07 09:30:00,851.85,830.94,145.91,147.81,13.29
2022-02-07 09:35:00,723.12,852.09,145.65,148.04,12.6
2022-02-07 09:40:00,794.88,868.29,145.88,148.48,13.07
2022-02-07 09:45:00,799.8,866.73,144.6,148.21,13.08
2022-02-07 09:50:00,804.25,878.02,145.11,148.34,13.03
2022-02-07 09:55:00,802.35,892.83,146.9,148.07,13.12
2022-02-07 10:00:00,776.35,853.13,145.91,148.02,12.65
2022-02-07 10:05:00,776.69,877.91,145.75,148.44,12.76
2022-02-07 10:10:00,775.36,863.71,145.89,148.03,12.62
2022-02-07 10:15:00,753.6,859.88,145.93,147.48,12.41
2022-02-07 10:20:00,746.91,877.66,145.54,148.42,12.46
2022-02-07 10:25:00,770.31,892.78,144.66,148.36,12.64
2022-02-07 10:30:00,759.45,885.6,145.14,148.2,12.49
2022-02-07 10:35:00,732.65,896.18,144.74,148.36,12.4
2022-02-07 10:40:00,759.46,899.17,143.64,148.27,12.54
2022-02-07 10:45:00,740.86,890.65,143.46,147.85,12.3
2022-02-07 10:50:00,752.11,863.43,144.25,148.52,12.21
2022-02-07 10:55:00,742.56,901.98,143.91,148.82,12.38
2022-02-07 11:00:00,759.21,909.64,132.84,155.02,12.47
2022-02-07 11:05:00,712.86,909.37,132.68,154.59,12.05
2022-02-07 11:10:00,732.08,909.15,133.41,150.21,12.2
2022-02-07 11:15:00,750.58,898.56,143.68,154.2,12.32
2022-02-07 11:20:00,742.78,904.81,140.92,154.21,12.24
2022-02-07 11:25:00,730.53,899.28,142.77,153.55,12.16
2022-02-07 11:30:00,729.71,909.21,143.68,154.14,12.15
2022-02-07 11:35:00,729.76,888.31,143.78,154.21,12.0
